Ensembl Gene ID	Chromosome Name	Gene Start (bp)	Gene End (bp)
AGAP000422	6	7593777	7598788
AGAP000425	6	7613848	7616028
AGAP000423	6	7603590	7604223
AGAP013129	6	7602869	7603502
AGAP000424	6	7602148	7602788
AGAP013000	6	7601425	7602060
AGAP000421	6	7554571	7561857
AGAP000049	6	803642	810496
AGAP000051	6	838200	841171
AGAP000054	6	850501	891167
AGAP013447	6	887560	889140
AGAP000055	6	894175	898770
AGAP013380	6	913208	917322
AGAP000061	6	954969	961877
AGAP000062	6	965551	978390
AGAP000063	6	980089	983261
AGAP000058	6	932591	947534
AGAP000057	6	921077	922938
AGAP000056	6	900563	904069
AGAP000053	6	842664	844158
AGAP012954	6	792020	793596
AGAP000048	6	779762	787862
AGAP000047	6	752557	754633
AGAP000438	6	7764447	7766035
AGAP000439	6	7768368	7769746
AGAP000440	6	7772090	7780456
AGAP000446	6	7840900	7843485
AGAP000447	6	7850066	7854150
AGAP000452	6	7893480	7901380
AGAP000456	6	7918700	7926877
AGAP000454	6	7935980	7938935
AGAP000458	6	7945988	7947791
AGAP000460	6	7957856	7962564
AGAP000457	6	7930828	7935051
AGAP000453	6	7904010	7913810
AGAP000449	6	7877837	7887279
AGAP013275	6	7860156	7871725
AGAP000448	6	7854021	7855721
AGAP000445	6	7833802	7835573
AGAP000444	6	7822793	7824134
AGAP000443	6	7797031	7815108
AGAP000442	6	7792498	7794123
AGAP000441	6	7784541	7786949
AGAP013319	6	7752088	7753921
AGAP000463	6	8024933	8035855
AGAP000466	6	8049063	8054326
AGAP000467	6	8075013	8087489
AGAP000468	6	8090847	8094135
AGAP000470	6	8105206	8110152
AGAP000471	6	8111769	8116713
AGAP000469	6	8098317	8102973
AGAP000462	6	8017667	8020999
AGAP000461	6	7976367	8003775
AGAP000474	6	8221968	8225382
AGAP000473	6	8188246	8190883
AGAP000472	6	8123859	8133009
AGAP013210	6	8242006	8256352
AGAP000475	6	8264241	8269053
AGAP000477	6	8293985	8359883
AGAP000479	6	8426333	8427705
AGAP000481	6	8432913	8436736
AGAP000483	6	8442607	8451330
AGAP000482	6	8438347	8439461
AGAP000480	6	8427833	8429319
AGAP000478	6	8423140	8424387
AGAP000476	6	8271710	8275858
AGAP000484	6	8487286	8509533
AGAP000485	6	8537815	8538555
AGAP000492	6	8689135	8692322
AGAP000494	6	8715250	8717867
AGAP013265	6	8705276	8710478
AGAP000493	6	8703277	8704125
AGAP000491	6	8681589	8682217
AGAP000489	6	8635241	8652253
AGAP000488	6	8579493	8602534
AGAP013262	6	8735647	8751910
AGAP000496	6	8755020	8755868
AGAP000498	6	8762002	8764579
AGAP000500	6	8780077	8799840
AGAP000501	6	8801331	8804914
AGAP013497	6	8801375	8802619
AGAP013382	6	8806674	8807141
AGAP000502	6	8827758	8847273
AGAP000506	6	8953210	8957442
AGAP000507	6	8960239	8961760
AGAP000509	6	8973099	8975041
AGAP000508	6	8964702	8965528
AGAP000499	6	8772048	8777600
AGAP000497	6	8757364	8758494
AGAP000495	6	8753114	8754386
AGAP000504	6	8858303	8889428
AGAP000064	6	986837	1000922
AGAP000512	6	9067175	9086241
AGAP000513	6	9095144	9096804
AGAP000514	6	9099308	9108706
AGAP000516	6	9114570	9115737
AGAP000515	6	9111112	9111880
AGAP000519	6	9215504	9266532
AGAP000520	6	9291162	9297115
AGAP000523	6	9455267	9456114
AGAP000526	6	9460831	9469965
AGAP000528	6	9473978	9480310
AGAP000530	6	9489777	9491495
AGAP000531	6	9491177	9492029
AGAP000529	6	9483283	9488015
AGAP000522	6	9410886	9414540
AGAP000521	6	9297279	9311551
AGAP000532	6	9497930	9506017
AGAP013259	6	9524563	9526527
AGAP000534	6	9555155	9565371
AGAP013287	6	9580397	9585551
AGAP000537	6	9628331	9630253
AGAP000540	6	9662048	9670481
AGAP000541	6	9680497	9683814
AGAP000539	6	9649892	9653790
AGAP000538	6	9631418	9634853
AGAP000536	6	9622535	9623830
AGAP013521	6	9616423	9618873
AGAP012976	6	9601195	9615371
AGAP000535	6	9590751	9594805
AGAP000533	6	9543075	9548481
AGAP013283	6	9538068	9538788
AGAP013055	6	9691789	9777248
AGAP000543	6	9799626	9802439
AGAP000544	6	9804234	9809542
AGAP000546	6	9828179	9829456
AGAP000548	6	9838280	9839504
AGAP000550	6	9846923	9854196
AGAP000551	6	9857331	9862712
AGAP000553	6	9874701	9884240
AGAP000555	6	9891036	9893565
AGAP000558	6	9898339	9926222
AGAP000560	6	9935268	9938418
AGAP000561	6	9946097	9963268
AGAP000559	6	9929565	9933805
AGAP000554	6	9885451	9889019
AGAP000552	6	9865446	9869766
AGAP000549	6	9839687	9843870
AGAP000547	6	9831843	9834114
AGAP000545	6	9814122	9820430
AGAP000562	6	9966795	10002836
AGAP000232	6	4345318	4352646
AGAP000804	6	14745061	14745238
AGAP013034	6	1545481	1546081
AGAP000099	6	1609322	1620721
AGAP000388	6	7118528	7120376
AGAP000571	6	10086549	10087909
AGAP000572	6	10095053	10096272
AGAP000929	6	17503857	17514771
AGAP001433	1	4840498	4842657
AGAP001004	6	19057427	19061021
AGAP001085	6	23622731	23623773
AGAP010310	2	66479	82270
AGAP010311	2	119535	125410
AGAP010312	2	168600	195379
AGAP010313	2	293919	305802
AGAP010314	2	356758	377200
AGAP010315	2	377201	388139
AGAP010316	2	398009	398823
AGAP010317	2	413312	415064
AGAP010318	2	426749	428226
AGAP010319	2	643225	662178
AGAP010320	2	643738	644467
AGAP010321	2	666850	667924
AGAP010322	2	670627	671544
AGAP010323	2	707359	708002
AGAP010324	2	761986	827652
AGAP010325	2	837955	839858
AGAP010326	2	850534	859465
AGAP010327	2	869948	875290
AGAP010328	2	884186	885481
AGAP010329	2	985066	985251
AGAP010330	2	1016366	1017211
AGAP010331	2	1237241	1251371
AGAP010332	2	1262956	1263596
AGAP010333	2	1290713	1300505
AGAP010334	2	1619302	1621133
AGAP010335	2	1628435	1648884
AGAP010336	2	1661447	1662973
AGAP010337	2	1664258	1664967
AGAP010338	2	1688063	1688766
AGAP010339	2	1689490	1690978
AGAP010340	2	1729138	1738174
AGAP010341	2	1793165	1793899
AGAP010342	2	1807945	1815119
AGAP010343	2	1883397	1888407
AGAP010344	2	1896831	1899455
AGAP010345	2	1906559	1907917
AGAP010346	2	1913784	1916364
AGAP010347	2	1918577	1920511
AGAP010348	2	1920959	1922201
AGAP010349	2	1937808	1939847
AGAP010350	2	1948698	1950046
AGAP010351	2	1950397	1953971
AGAP010352	2	1954589	1955761
AGAP010353	2	1960079	1962374
AGAP010354	2	2060107	2060900
AGAP010355	2	2088648	2111242
AGAP010356	2	2133037	2136265
AGAP010357	2	2138086	2140343
AGAP010358	2	2169913	2174963
AGAP010359	2	2207017	2221124
AGAP010360	2	2224357	2226686
AGAP010361	2	2232300	2236071
AGAP010362	2	2238515	2239634
AGAP010363	2	2242722	2243579
AGAP010364	2	2246808	2247865
AGAP010365	2	2248735	2252327
AGAP010366	2	2255699	2257902
AGAP010367	2	2260620	2271892
AGAP010368	2	2272282	2274785
AGAP010369	2	2279614	2280171
AGAP010370	2	2281721	2284998
AGAP010371	2	2289167	2290112
AGAP010372	2	2316827	2318372
AGAP010373	2	2318692	2323312
AGAP010374	2	2325001	2325367
AGAP010375	2	2341310	2341768
AGAP010376	2	2343836	2347311
AGAP010377	2	2348745	2371487
AGAP010378	2	2366206	2369589
AGAP010379	2	2375173	2379075
AGAP010380	2	2388759	2391013
AGAP010381	2	2393423	2394310
AGAP010382	2	2396139	2402310
AGAP010383	2	2418050	2420425
AGAP010384	2	2421129	2422814
AGAP010385	2	2430997	2433934
AGAP010386	2	2436835	2438643
AGAP010387	2	2444111	2447808
AGAP010388	2	2456304	2461278
AGAP010389	2	2468058	2470164
AGAP010390	2	2483237	2485667
AGAP010391	2	2586943	2587651
AGAP010392	2	2596885	2599728
AGAP010393	2	2602789	2608798
AGAP010394	2	2612735	2635382
AGAP010395	2	2667745	2670952
AGAP010396	2	2687384	2702816
AGAP010397	2	2696706	2697536
AGAP010398	2	2707974	2709322
AGAP010399	2	2710354	2711749
AGAP010400	2	2713758	2714511
AGAP010401	2	2715262	2716410
AGAP010402	2	2721636	2722989
AGAP010403	2	2776948	2778683
AGAP010404	2	2779188	2784335
AGAP010405	2	2785691	2786934
AGAP010406	2	2787330	2789650
AGAP010407	2	2790955	2794262
AGAP010408	2	2794341	2798190
AGAP010409	2	2853087	2853645
AGAP010410	2	2855665	2880801
AGAP010411	2	2867458	2870025
AGAP010412	2	2905921	2906691
AGAP010413	2	2922150	2950506
AGAP010414	2	2957334	2970919
AGAP010415	2	2976480	2977755
AGAP010416	2	2980485	2986477
AGAP010417	2	2989771	3002312
AGAP010418	2	3003744	3008459
AGAP010419	2	3009729	3011649
AGAP010420	2	3012475	3016164
AGAP010421	2	3018539	3020428
AGAP010422	2	3068630	3073413
AGAP010424	2	3128410	3129162
AGAP010425	2	3130385	3131791
AGAP010426	2	3167933	3170606
AGAP010427	2	3179990	3181904
AGAP010428	2	3183627	3188651
AGAP010429	2	3189363	3192278
AGAP010430	2	3193923	3196010
AGAP010431	2	3260597	3267672
AGAP010432	2	3302403	3316195
AGAP010433	2	3305192	3305806
AGAP010434	2	3306134	3307474
AGAP010435	2	3313175	3329775
AGAP010436	2	3337016	3365342
AGAP010437	2	3546075	3546412
AGAP010438	2	3575181	3577475
AGAP010439	2	3622183	3627710
AGAP010440	2	3623756	3624134
AGAP010441	2	3633028	3635096
AGAP010442	2	3724240	3726303
AGAP010443	2	3742180	3743090
AGAP010444	2	3746262	3749184
AGAP010445	2	3752432	3757036
AGAP010446	2	3797046	3798480
AGAP010447	2	3830435	3831267
AGAP010448	2	3837659	3838930
AGAP010449	2	3855188	3855624
AGAP010450	2	3858682	3859782
AGAP010451	2	3859897	3863336
AGAP010452	2	3865588	3866430
AGAP010453	2	3871165	3872426
AGAP010454	2	3872854	3874398
AGAP010455	2	3883076	3884343
AGAP010456	2	3890327	3891816
AGAP010457	2	3905856	3907006
AGAP010458	2	3922549	3923253
AGAP010459	2	3926280	3928128
AGAP010460	2	3928816	3930102
AGAP010461	2	3933639	3934662
AGAP010462	2	3936755	3943812
AGAP010463	2	3941408	3942491
AGAP010464	2	3944637	3946050
AGAP010465	2	3955452	3957701
AGAP010466	2	3968207	3981503
AGAP010467	2	3969542	3976423
AGAP010468	2	4000285	4001005
AGAP010469	2	4015796	4031373
AGAP010470	2	4033434	4034938
AGAP010471	2	4056207	4058852
AGAP010472	2	4115967	4116918
AGAP010473	2	4124103	4143462
AGAP010474	2	4165474	4170962
AGAP010475	2	4171839	4172756
AGAP010476	2	4176373	4177895
AGAP010477	2	4179287	4180352
AGAP010478	2	4180679	4181809
AGAP010479	2	4182081	4183912
AGAP010480	2	4222461	4229808
AGAP010481	2	4232894	4235209
AGAP010482	2	4264714	4266440
AGAP010483	2	4266604	4267584
AGAP010484	2	4322974	4323237
AGAP010485	2	4764391	4783010
AGAP010486	2	4862969	4864327
AGAP010487	2	4899887	4901343
AGAP010488	2	4938735	4940035
AGAP010489	2	4997901	4998953
AGAP010490	2	5009145	5025078
AGAP010491	2	5028144	5031692
AGAP010492	2	5031897	5033982
AGAP010493	2	5034580	5036026
AGAP010494	2	5038382	5040456
AGAP010495	2	5043438	5043608
AGAP010496	2	5046331	5047739
AGAP010497	2	5050675	5051858
AGAP010498	2	5052440	5053759
AGAP010499	2	5054465	5055589
AGAP010500	2	5056173	5058317
AGAP010501	2	5059281	5060825
AGAP010502	2	5064690	5065514
AGAP010503	2	5073429	5118821
AGAP010504	2	5124949	5126370
AGAP010505	2	5133258	5134698
AGAP010506	2	5185540	5186359
AGAP010507	2	5238515	5239942
AGAP010508	2	5242217	5266937
AGAP010509	2	5244024	5251183
AGAP010510	2	5260848	5283161
AGAP010511	2	5315080	5316554
AGAP010512	2	5337223	5339455
AGAP010513	2	5452687	5480113
AGAP010514	2	5547073	5561809
AGAP010515	2	5567453	5568160
AGAP010516	2	5569259	5580272
AGAP010518	2	5584080	5586965
AGAP010519	2	5610334	5629709
AGAP010520	2	5637659	5638095
AGAP010528	2	5676673	5677699
AGAP010529	2	5677729	5678511
AGAP010530	2	5678705	5680124
AGAP010531	2	5714410	5715564
AGAP010534	2	5812142	5814115
AGAP010535	2	5816818	5817690
AGAP010536	2	5818262	5821153
AGAP010537	2	5821545	5822621
AGAP010538	2	5822633	5823224
AGAP010539	2	5823672	5827583
AGAP010540	2	5829030	5874178
AGAP010541	2	5902843	5904459
AGAP010542	2	5932970	5937261
AGAP010543	2	5999835	6001192
AGAP010544	2	6010298	6011447
AGAP010545	2	6057814	6061056
AGAP010546	2	6061421	6062808
AGAP010547	2	6063845	6065487
AGAP010548	2	6175022	6176322
AGAP010549	2	6234902	6257148
AGAP010550	2	6251403	6252489
AGAP010551	2	6254864	6263402
AGAP010552	2	6294887	6297339
AGAP010553	2	6298226	6306673
AGAP010554	2	6306985	6307710
AGAP010555	2	6322962	6346554
AGAP010556	2	6359175	6363720
AGAP010557	2	6369726	6371210
AGAP010558	2	6372231	6373051
AGAP010559	2	6373291	6374918
AGAP010560	2	6380628	6390312
AGAP010561	2	6390495	6392559
AGAP010562	2	6393039	6396350
AGAP010563	2	6406222	6412388
AGAP010564	2	6420501	6421385
AGAP010565	2	6421493	6424472
AGAP010566	2	6429106	6430024
AGAP010567	2	6433256	6436260
AGAP010568	2	6437208	6438871
AGAP010571	2	6441984	6445469
AGAP010572	2	6447136	6449089
AGAP010573	2	6450254	6450502
AGAP010574	2	6451092	6453212
AGAP010575	2	6454103	6456001
AGAP010576	2	6465288	6466437
AGAP010577	2	6466650	6468852
AGAP010578	2	6470662	6471381
AGAP010579	2	6471851	6472615
AGAP010580	2	6474643	6475492
AGAP010581	2	6491990	6494898
AGAP010582	2	6495035	6501129
AGAP010583	2	6501975	6503364
AGAP010585	2	6543585	6545311
AGAP010586	2	6547454	6548556
AGAP010587	2	6549097	6552583
AGAP010588	2	6553400	6555265
AGAP010589	2	6555590	6556590
AGAP010590	2	6557712	6558634
AGAP010591	2	6563226	6564786
AGAP010592	2	6565273	6566713
AGAP010593	2	6568940	6569730
AGAP010594	2	6571712	6572401
AGAP010595	2	6577198	6578219
AGAP010596	2	6591865	6595810
AGAP010597	2	6789190	6794637
AGAP010598	2	6843922	6870077
AGAP010599	2	7065959	7068610
AGAP010600	2	7093689	7094422
AGAP010601	2	7098028	7098902
AGAP010602	2	7103451	7105904
AGAP010603	2	7104678	7105220
AGAP010604	2	7128494	7130944
AGAP010605	2	7129721	7130260
AGAP010606	2	7139265	7139925
AGAP010607	2	7140674	7141497
AGAP010608	2	7146146	7151785
AGAP010609	2	7152086	7152733
AGAP010610	2	7152964	7155218
AGAP010611	2	7159111	7167882
AGAP010612	2	7170525	7171476
AGAP010613	2	7175597	7176434
AGAP010614	2	7192085	7193076
AGAP010615	2	7193820	7194774
AGAP010616	2	7226533	7227344
AGAP010617	2	7244177	7245185
AGAP010618	2	7249361	7250288
AGAP010619	2	7285755	7286757
AGAP010620	2	7286736	7304011
AGAP010621	2	7316110	7330690
AGAP010622	2	7356645	7357957
AGAP010623	2	7358633	7360505
AGAP010624	2	7362973	7364583
AGAP010625	2	7401705	7403827
AGAP010626	2	7418956	7423495
AGAP010627	2	7467567	7468456
AGAP010628	2	7468467	7482913
AGAP010629	2	7629229	7638263
AGAP010630	2	7641525	7645657
AGAP010631	2	7645938	7649896
AGAP010632	2	7655312	7670345
AGAP010633	2	7673218	7674243
AGAP010634	2	7680363	7680814
AGAP010635	2	7722552	7724401
AGAP010637	2	7796622	7797782
AGAP010638	2	7837545	7849506
AGAP010639	2	7885154	7889175
AGAP010640	2	7898310	7902990
AGAP010641	2	7909516	7917149
AGAP010642	2	7927581	7927856
AGAP010643	2	7929754	7934651
AGAP010644	2	7936971	7938340
AGAP010645	2	7939087	7940389
AGAP010646	2	7943883	7961060
AGAP010647	2	7953733	7954808
AGAP010648	2	7964187	7965356
AGAP010649	2	7968501	7969835
AGAP010650	2	7970287	7971357
AGAP010653	2	8018339	8021381
AGAP010654	2	8024387	8024569
AGAP010655	2	8053874	8083316
AGAP010656	2	8078239	8100371
AGAP010657	2	8102799	8116056
AGAP010658	2	8120778	8121597
AGAP010659	2	8127248	8132862
AGAP010661	2	8136625	8137219
AGAP010662	2	8152599	8154457
AGAP010663	2	8162815	8163527
AGAP010670	2	8197740	8201360
AGAP010671	2	8203776	8205663
AGAP010672	2	8206187	8207252
AGAP010673	2	8213240	8242279
AGAP010675	2	8273849	8274943
AGAP010676	2	8277402	8288257
AGAP010677	2	8331584	8336007
AGAP010678	2	8338147	8339437
AGAP010679	2	8340748	8341980
AGAP010680	2	8342094	8345194
AGAP010681	2	8346419	8348684
AGAP010682	2	8350096	8350545
AGAP010683	2	8350797	8352095
AGAP010684	2	8354043	8355630
AGAP010685	2	8357467	8358218
AGAP010686	2	8359894	8368453
AGAP010687	2	8393435	8399019
AGAP010688	2	8435596	8438140
AGAP010689	2	8564138	8601868
AGAP010690	2	8606693	8608015
AGAP010691	2	8608707	8610870
AGAP010692	2	8619207	8633727
AGAP010693	2	8624368	8630465
AGAP010694	2	8638234	8655749
AGAP010695	2	8684589	8689428
AGAP010696	2	8701418	8702733
AGAP010697	2	8705862	8712845
AGAP010698	2	8715196	8717087
AGAP010699	2	8718655	8720681
AGAP010700	2	8723313	8727180
AGAP010701	2	8728127	8737665
AGAP010702	2	8750479	8753304
AGAP010703	2	8753407	8754830
AGAP010704	2	8769066	8774194
AGAP010705	2	8820288	8822984
AGAP010706	2	8864119	8866119
AGAP010707	2	8869614	8869958
AGAP010710	2	8895757	8899831
AGAP010711	2	8901319	8904939
AGAP010712	2	8915389	8916504
AGAP010713	2	8916682	8918139
AGAP010714	2	8918979	8922035
AGAP010715	2	8923263	8931171
AGAP010716	2	8934066	8937311
AGAP010718	2	8974021	8975126
AGAP010719	2	8976455	8978663
AGAP010720	2	8980799	8982306
AGAP010721	2	8982350	8982847
AGAP010722	2	8985409	8987389
AGAP010723	2	8989863	8991265
AGAP010724	2	8992725	8993036
AGAP010725	2	8995077	8998846
AGAP010726	2	8998995	9002919
AGAP010727	2	9005661	9008995
AGAP010728	2	9009362	9010886
AGAP010729	2	9011771	9012886
AGAP010730	2	9014113	9014954
AGAP010731	2	9015519	9016866
AGAP010732	2	9018519	9020105
AGAP010733	2	9021623	9023504
AGAP010734	2	9047718	9071148
AGAP010735	2	9089962	9103038
AGAP010736	2	9117714	9133590
AGAP010737	2	9127878	9130204
AGAP010738	2	9134049	9136220
AGAP010739	2	9142238	9152078
AGAP010740	2	9160379	9174725
AGAP010741	2	9234037	9234988
AGAP010742	2	9344000	9377326
AGAP010743	2	9377532	9378555
AGAP010744	2	9646585	9647559
AGAP010745	2	9696965	9701865
AGAP010746	2	9734786	9738961
AGAP010748	2	9766616	9767128
AGAP010750	2	9789482	9818643
AGAP010751	2	9821899	9823373
AGAP010752	2	9824278	9824703
AGAP010753	2	9837172	9840253
AGAP010754	2	9842044	9847064
AGAP010755	2	9850993	9851807
AGAP010756	2	9851826	9866314
AGAP010757	2	9872823	9875474
AGAP010758	2	9881327	9891294
AGAP010759	2	9907875	9908597
AGAP010760	2	9911703	9912362
AGAP010761	2	9922250	9922975
AGAP010762	2	9932408	9940970
AGAP010763	2	9954072	9955685
AGAP010764	2	10011452	10012510
AGAP010765	2	10020211	10021613
AGAP010766	2	10021853	10023142
AGAP010767	2	10025481	10070878
AGAP010768	2	10101189	10102363
AGAP010769	2	10103205	10104422
AGAP010770	2	10105764	10108239
AGAP010771	2	10110488	10130552
AGAP010772	2	10133125	10134087
AGAP010773	2	10136231	10136659
AGAP010774	2	10158375	10159070
AGAP010775	2	10162148	10162744
AGAP010776	2	10179756	10181847
AGAP010777	2	10199284	10200909
AGAP010778	2	10224558	10228107
AGAP010779	2	10233871	10239941
AGAP010780	2	10264908	10275038
AGAP010781	2	10277400	10283541
AGAP010782	2	10284200	10296516
AGAP010783	2	10315581	10316048
AGAP010784	2	10338498	10341805
AGAP010785	2	10346389	10348208
AGAP010786	2	10348474	10349793
AGAP010787	2	10350728	10355154
AGAP010788	2	10359660	10389853
AGAP010789	2	10392935	10394777
AGAP010790	2	10395300	10408422
AGAP010791	2	10408895	10411286
AGAP010792	2	10412154	10413607
AGAP010793	2	10414643	10416511
AGAP010794	2	10431886	10436001
AGAP010795	2	10466587	10473091
AGAP010796	2	10484116	10484370
AGAP010797	2	10484412	10500425
AGAP010798	2	10556385	10560796
AGAP010799	2	10565764	10566630
AGAP010800	2	10572953	10583487
AGAP010801	2	10585956	10595000
AGAP010802	2	10595367	10597980
AGAP010803	2	10603176	10603922
AGAP010804	2	10632346	10637801
AGAP010805	2	10656252	10672748
AGAP010806	2	10693820	10694893
AGAP010807	2	10707771	10711179
AGAP010808	2	10711925	10718096
AGAP010809	2	10750190	10755136
AGAP010811	2	10908911	10910026
AGAP010813	2	11180760	11181236
AGAP010817	2	11244116	11260285
AGAP010818	2	11283363	11288438
AGAP010820	2	11302054	11303186
AGAP010821	2	11334659	11337261
AGAP010822	2	11341631	11342833
AGAP010823	2	11443685	11449916
AGAP010824	2	11452625	11456200
AGAP010825	2	11496992	11498410
AGAP010827	2	11513355	11513727
AGAP010831	2	11610465	11613972
AGAP010832	2	11615727	11619248
AGAP010834	2	11719949	11722346
AGAP010835	2	11724169	11724981
AGAP010836	2	11725016	11726028
AGAP010837	2	11729140	11738943
AGAP010838	2	11747085	11747775
AGAP010839	2	11749325	11750118
AGAP010840	2	11755652	11757276
AGAP010841	2	11852212	11861868
AGAP010842	2	11872437	11873586
AGAP010843	2	11875023	11885089
AGAP010844	2	11895934	11896758
AGAP010845	2	11929278	11933249
AGAP010846	2	11940824	11944378
AGAP010847	2	11945449	11945991
AGAP010848	2	11966437	11967393
AGAP010849	2	11993582	11997207
AGAP010850	2	12001724	12009711
AGAP010851	2	12012686	12016397
AGAP010852	2	12024801	12025384
AGAP010853	2	12026597	12027120
AGAP010854	2	12049444	12058049
AGAP010855	2	12071641	12081592
AGAP010856	2	12084589	12089643
AGAP010857	2	12094775	12098504
AGAP010858	2	12102865	12107151
AGAP010859	2	12107296	12108015
AGAP010860	2	12113950	12115276
AGAP010861	2	12122622	12124546
AGAP010862	2	12124770	12125571
AGAP010863	2	12134860	12136181
AGAP010864	2	12149597	12150345
AGAP010865	2	12152251	12155203
AGAP010866	2	12155398	12156577
AGAP010867	2	12158617	12160054
AGAP010869	2	12279085	12279888
AGAP010870	2	12291110	12299078
AGAP010871	2	12309047	12309481
AGAP010872	2	12311475	12354272
AGAP010873	2	12331137	12332065
AGAP010874	2	12342235	12350292
AGAP010875	2	12359119	12360314
AGAP010876	2	12373514	12375892
AGAP010877	2	12378835	12380905
AGAP010878	2	12382939	12385663
AGAP010879	2	12385895	12386754
AGAP010880	2	12391536	12398651
AGAP010881	2	12400072	12406139
AGAP010882	2	12411892	12412951
AGAP010883	2	12413547	12416891
AGAP010884	2	12419441	12470984
AGAP010885	2	12478591	12480760
AGAP010886	2	12486378	12496465
AGAP010887	2	12573817	12576196
AGAP010889	2	12604462	12606257
AGAP010890	2	12609942	12610743
AGAP010891	2	12648108	12656761
AGAP010892	2	12676948	12679168
AGAP010893	2	12684224	12705407
AGAP010894	2	12707817	12710100
